vote_id,id,fecha,nombre,boletin,periodo
29899,29899,2018-11-14 12:35:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29900,29900,2018-11-14 12:37:26,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29901,29901,2018-11-14 12:38:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29907,29907,2018-11-14 15:09:44,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29908,29908,2018-11-14 15:16:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29909,29909,2018-11-14 15:20:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29910,29910,2018-11-14 15:21:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29911,29911,2018-11-14 15:24:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29912,29912,2018-11-14 15:25:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29913,29913,2018-11-14 15:26:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29914,29914,2018-11-14 15:27:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29915,29915,2018-11-14 15:32:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29916,29916,2018-11-14 15:33:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
29917,29917,2018-11-14 15:34:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2019",Boletín N°12130-05,P1
